dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,wind_gust,date,hour
2022-02-22 00:00:00,12.83,11.92,1023,67,6.86,0.0,0,10000,3.09,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,0
2022-02-22 01:00:00,11.98,11.06,1023,70,6.69,0.0,0,10000,2.57,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,1
2022-02-22 02:00:00,11.04,10.13,1023,74,6.59,0.0,0,10000,0.51,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,2
2022-02-22 03:00:00,10.83,9.93,1023,75,6.58,0.0,0,10000,2.57,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,3
2022-02-22 04:00:00,11.03,10.09,1022,73,6.38,0.0,0,10000,2.57,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,4
2022-02-22 05:00:00,11.2,10.26,1023,72,6.35,0.0,0,10000,3.09,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,5
2022-02-22 06:00:00,11.23,10.21,1023,69,5.76,0.0,0,10000,3.6,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,6
2022-02-22 07:00:00,11.43,10.3,1024,64,4.87,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,7
2022-02-22 08:00:00,11.87,10.76,1024,63,5.06,0.22,0,10000,4.12,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,8
2022-02-22 09:00:00,14.19,12.97,1028,50,3.93,0.85,0,10000,6.17,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,9
2022-02-22 10:00:00,15.37,14.16,1023,46,3.82,1.91,0,10000,6.17,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,10
2022-02-22 11:00:00,16.48,15.31,1023,43,3.87,3.07,0,10000,5.66,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,11
2022-02-22 12:00:00,18.69,17.58,1023,37,3.72,3.88,0,10000,6.69,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,12
2022-02-22 13:00:00,20.58,19.61,1022,35,4.6,3.86,0,10000,6.17,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,13
2022-02-22 14:00:00,22.34,21.31,1021,26,1.92,3.25,0,10000,6.17,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",12.86,2022-02-22,14
2022-02-22 15:00:00,23.22,22.17,1021,22,0.34,2.16,0,10000,5.14,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,15
2022-02-22 16:00:00,23.8,22.78,1020,21,0.19,1.01,0,10000,4.12,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,16
2022-02-22 17:00:00,22.8,21.66,1023,20,-1.16,0.32,0,10000,4.63,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,17
2022-02-22 18:00:00,21.19,19.99,1024,24,-0.14,0.0,0,10000,3.09,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-22,18
2022-02-22 19:00:00,17.95,16.64,1019,32,1.03,0.0,0,10000,4.63,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,19
2022-02-22 20:00:00,17.19,15.83,1019,33,0.79,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,20
2022-02-22 21:00:00,16.62,15.23,1019,34,0.71,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,21
2022-02-22 22:00:00,16.15,14.68,1019,33,-0.11,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,22
2022-02-22 23:00:00,15.78,14.25,1017,32,-0.76,0.0,0,10000,5.66,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-22,23
2022-02-23 00:00:00,15.59,13.96,1017,29,-2.09,0.0,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,0
2022-02-23 01:00:00,15.03,13.55,1018,37,0.47,0.0,0,10000,3.09,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,1
2022-02-23 02:00:00,13.3,11.78,1016,42,0.67,0.0,0,10000,3.6,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,2
2022-02-23 03:00:00,14.41,12.85,1017,36,-0.4,0.0,0,10000,3.09,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,3
2022-02-23 04:00:00,14.18,12.59,1016,36,-0.58,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,4
2022-02-23 05:00:00,13.74,12.11,1017,36,-0.93,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,5
2022-02-23 06:00:00,13.0,11.37,1017,39,-0.55,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,6
2022-02-23 07:00:00,13.05,11.45,1017,40,-0.2,0.0,0,10000,4.12,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,7
2022-02-23 08:00:00,12.8,11.26,1017,43,0.54,0.18,0,10000,3.09,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,8
2022-02-23 09:00:00,13.2,11.65,1017,41,0.25,0.65,0,10000,3.6,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,9
2022-02-23 10:00:00,14.17,12.63,1018,38,0.07,1.51,0,10000,4.63,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,10
2022-02-23 11:00:00,15.63,14.21,1017,37,1.0,2.41,0,10000,5.14,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,11
2022-02-23 12:00:00,16.88,15.59,1017,37,2.11,3.03,0,10000,5.14,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,12
2022-02-23 13:00:00,18.05,16.88,1017,37,3.15,2.75,0,10000,4.63,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,13
2022-02-23 14:00:00,18.53,17.35,1016,35,2.79,2.31,0,10000,3.6,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,14
2022-02-23 15:00:00,18.7,17.57,1015,36,3.34,1.55,0,10000,3.09,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,15
2022-02-23 16:00:00,19.71,18.65,1015,35,3.83,0.95,0,10000,4.12,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,16
2022-02-23 17:00:00,19.79,18.76,1014,36,4.31,0.31,0,10000,4.63,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,17
2022-02-23 18:00:00,18.62,17.61,1014,41,5.12,0.0,0,10000,2.57,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,2022-02-23,18
2022-02-23 19:00:00,16.38,15.33,1015,48,5.36,0.0,0,10000,2.57,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,19
2022-02-23 20:00:00,15.35,14.3,1015,52,5.56,0.0,0,10000,3.6,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,20
2022-02-23 21:00:00,14.83,13.78,1015,54,5.62,0.0,0,10000,3.6,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,21
2022-02-23 22:00:00,14.55,13.39,1015,51,4.54,0.0,0,10000,3.09,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,22
2022-02-23 23:00:00,14.25,13.04,1015,50,3.98,0.0,0,10000,1.54,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,2022-02-23,23
